time_s,voltage_v,current_a,temp_c,temp_amb_c,step_index
33360.000000000015,3.666451,-2.900128,25.37314224243164,25.652976989746094,10
33420.000400000004,3.666049,-2.900154,25.19394302368164,25.794780731201172,10
33480.00050000001,3.66565,-2.900103,25.383447647094727,25.641881942749023,10
33540.00009999999,3.66528,-2.900085,25.153520584106445,25.704504013061523,10
33600.000199999995,3.664871,-2.900119,25.278799057006836,25.808252334594727,10
33660.00009999999,3.664466,-2.900137,25.165390014648438,25.68783950805664,10
33720.00050000001,3.664018,-2.900081,25.276411056518555,25.713186264038086,10
33780.000000000015,3.663648,-2.900115,25.338285446166992,25.575349807739258,10
33840.000400000004,3.663283,-2.900112,25.278785705566406,25.80824089050293,10
33900.0003,3.662881,-2.900143,25.210603713989258,25.818552017211914,10
33960.000000000015,3.662482,-2.900121,25.263704299926758,25.84307098388672,10
34020.000199999995,3.662081,-2.900146,25.358854293823242,25.767038345336914,10
34080.000199999995,3.661754,-2.9001,25.355690002441406,25.568994522094727,10
34140.00050000001,3.66135,-2.900114,25.25021743774414,25.81220054626465,10
34200.0003,3.660967,-2.900155,25.207429885864258,25.75278663635254,10
34260.000400000004,3.660606,-2.90013,25.23279571533203,25.742488861083984,10
34320.00050000001,3.660233,-2.900097,25.20821189880371,25.816160202026367,10
34380.000000000015,3.659864,-2.900132,25.427810668945312,25.6933536529541,10
34440.000000000015,3.659481,-2.900151,25.443653106689453,25.680665969848633,10
34500.000400000004,3.659118,-2.900101,25.19472312927246,25.809816360473633,10
34560.000199999995,3.658736,-2.900103,25.232763290405273,25.833555221557617,10
34620.00009999999,3.658365,-2.900144,25.26530647277832,25.780515670776367,10
34680.000000000015,3.657989,-2.900097,25.20343017578125,25.74722671508789,10
34740.000199999995,3.657629,-2.90013,25.323177337646484,25.73139190673828,10
34800.000199999995,3.657267,-2.90011,25.3572940826416,25.622875213623047,10
34860.000400000004,3.656947,-2.900145,25.17095947265625,25.807472229003906,10
34920.000400000004,3.656525,-2.900145,25.338245391845703,25.589574813842773,10
34980.00009999999,3.656195,-2.900127,25.276365280151367,25.898483276367188,10
35040.00050000001,3.655856,-2.900165,25.200254440307617,25.701276779174805,10
35100.00009999999,3.655476,-2.900159,25.244693756103516,25.84545135498047,10
35160.0003,3.655118,-2.900166,25.190759658813477,25.759918212890625,10
35220.0003,3.654793,-2.900136,25.21377944946289,25.730619430541992,10
35280.000000000015,3.654449,-2.900145,25.298603057861328,25.678319931030273,10
35340.000400000004,3.65407,-2.900115,25.300209045410156,25.58721923828125,10
35400.0003,3.653738,-2.900144,25.266088485717773,25.745651245117188,10
35460.000199999995,3.653375,-2.900121,25.385047912597656,25.622089385986328,10
35520.000400000004,3.653054,-2.90013,25.185230255126953,25.786081314086914,10
35580.00009999999,3.652704,-2.900135,25.328752517700195,25.594348907470703,10
35640.000400000004,3.652347,-2.900163,25.275585174560547,25.76226806640625,10
35700.0003,3.65203,-2.900098,25.236722946166992,25.816123962402344,10
35760.000199999995,3.651649,-2.900164,25.391359329223633,25.64266014099121,10
35820.00009999999,3.651326,-2.900146,25.251033782958984,25.85179901123047,10
35880.00009999999,3.650974,-2.900146,25.320005416870117,25.78525733947754,10
35940.000000000015,3.650639,-2.900134,25.465051651000977,25.72344207763672,10
36000.000199999995,3.650334,-2.90013,25.262128829956055,25.835941314697266,10
36060.000400000004,3.649986,-2.900152,25.367563247680664,25.591176986694336,10
36120.000199999995,3.649667,-2.900148,25.271625518798828,25.57453155517578,10
36180.000000000015,3.649336,-2.900139,25.247037887573242,25.79791259765625,10
36240.000000000015,3.648957,-2.900128,25.240680694580078,25.798690795898438,10
36300.00050000001,3.648668,-2.900166,25.214553833007812,25.879520416259766,10
36360.0003,3.648322,-2.90018,25.446828842163086,25.669578552246094,10
36420.0003,3.647992,-2.900162,25.431774139404297,25.704442977905273,10
36480.000000000015,3.647662,-2.900161,25.369953155517578,25.71396255493164,10
36540.000000000015,3.647313,-2.900119,25.246252059936523,25.79712677001953,10
36600.000600000014,3.647019,-2.900162,25.39057159423828,25.663265228271484,10
36660.00050000001,3.646698,-2.900112,25.401630401611328,25.724227905273438,10
36720.000000000015,3.646361,-2.900122,25.22323226928711,25.86680030822754,10
36780.00009999999,3.646026,-2.900112,25.235118865966797,25.857288360595703,10
36840.000000000015,3.645743,-2.900141,25.247817993164062,25.812950134277344,10
36900.000400000004,3.645439,-2.900137,25.253385543823242,25.807390213012695,10
36960.000400000004,3.645093,-2.900109,25.435731887817383,25.64900779724121,10
37020.00009999999,3.644754,-2.900103,25.2620906829834,25.8525447845459,10
37080.00009999999,3.64447,-2.900165,25.253381729125977,25.87078857421875,10
37140.000400000004,3.644157,-2.900128,25.30808448791504,25.88739776611328,10
37200.00009999999,3.643823,-2.900147,25.438905715942383,25.70444107055664,10
37260.000400000004,3.643517,-2.900133,25.41351318359375,25.707582473754883,10
37320.00009999999,3.643171,-2.900133,25.229581832885742,25.794734954833984,10
37380.000400000004,3.642868,-2.900139,25.434158325195312,25.656911849975586,10
37440.000000000015,3.642571,-2.900212,25.152673721313477,25.45404052734375,10
37500.000199999995,3.642225,-2.900143,25.224834442138672,25.797122955322266,10
37560.000400000004,3.641943,-2.900158,25.231151580810547,25.76066017150879,10
37620.000000000015,3.641638,-2.900186,25.423032760620117,25.652923583984375,10
37680.000199999995,3.641345,-2.90017,25.35881996154785,25.7099666595459,10
37740.0003,3.640984,-2.900154,25.204994201660156,25.784433364868164,10
37800.00009999999,3.640689,-2.900164,25.40876579284668,25.645793914794922,10
37860.000400000004,3.640377,-2.900145,25.23036766052246,25.806604385375977,10
37920.000000000015,3.640073,-2.90015,25.338199615478516,25.65688133239746,10
37980.000199999995,3.639756,-2.900162,25.19153594970703,25.781261444091797,10
38040.000199999995,3.639461,-2.900151,25.412723541259766,25.702838897705078,10
38100.000400000004,3.639141,-2.900126,25.20342445373535,25.754348754882812,10
38160.00050000001,3.638853,-2.900126,25.330278396606445,25.702838897705078,10
38220.00009999999,3.638544,-2.900142,25.35008430480957,25.75114631652832,10
38280.000199999995,3.638254,-2.900144,25.369915008544922,25.713926315307617,10
38340.00050000001,3.637922,-2.900136,25.371488571166992,25.61566925048828,10
38400.000000000015,3.637664,-2.900147,25.420623779296875,25.707561492919922,10
38460.0003,3.637296,-2.900152,25.40797996520996,25.630746841430664,10
38520.000400000004,3.636985,-2.900146,25.25018310546875,25.858078002929688,10
38580.000000000015,3.636706,-2.900156,25.46662712097168,25.710756301879883,10
38640.000400000004,3.636394,-2.900129,25.42143440246582,25.629932403564453,10
38700.00009999999,3.636076,-2.900136,25.36594009399414,25.75986099243164,10
38760.000000000015,3.635764,-2.900136,25.341352462768555,25.763809204101562,10
38820.000199999995,3.635444,-2.900133,25.223236083984375,25.743228912353516,10
38880.00050000001,3.635141,-2.900108,25.36756134033203,25.60219383239746,10
38940.000400000004,3.63488,-2.900165,25.313615798950195,25.59188461303711,10
39000.000400000004,3.634555,-2.900149,25.254928588867188,25.72816276550293,10
39060.000000000015,3.634274,-2.900137,25.426969528198242,25.678251266479492,10
39120.000199999995,3.633948,-2.90013,25.248586654663086,25.756685256958008,10
39180.000000000015,3.63366,-2.900135,25.1962890625,25.740093231201172,10
39240.000400000004,3.633317,-2.900156,25.376249313354492,25.755901336669922,10
39300.000000000015,3.633047,-2.900141,25.484045028686523,25.685386657714844,10
39360.000000000015,3.632724,-2.900141,25.28505516052246,25.77885627746582,10
39420.000199999995,3.632411,-2.900118,25.241443634033203,25.806583404541016,10
39480.00009999999,3.632107,-2.900162,25.430145263671875,25.667165756225586,10
39540.000600000014,3.631802,-2.900145,25.34373664855957,25.74480438232422,10
39600.000400000004,3.631513,-2.900136,25.345321655273438,25.860445022583008,10
39660.000400000004,3.631207,-2.900126,25.369102478027344,25.627548217773438,10
39720.00009999999,3.630892,-2.90014,25.465036392211914,25.70203971862793,10
39780.000000000015,3.630584,-2.900163,25.37386131286621,25.62281036376953,10
39840.0003,3.630291,-2.900149,25.273168563842773,25.86203956604004,10
39900.00050000001,3.629941,-2.900147,25.41191864013672,25.70597267150879,10
39960.0003,3.629636,-2.900157,25.239871978759766,25.776498794555664,10
40020.000000000015,3.629321,-2.900118,25.357229232788086,25.708377838134766,10
40080.0003,3.629048,-2.900137,25.396039962768555,25.647336959838867,10
40140.000199999995,3.628693,-2.900143,25.35087776184082,25.680639266967773,10
40200.000199999995,3.628395,-2.900135,25.383378982543945,25.656076431274414,10
40260.0003,3.628087,-2.900142,25.22797966003418,25.707578659057617,10
40320.00050000001,3.627784,-2.90015,25.286663055419922,25.78046226501465,10
40380.000199999995,3.627461,-2.900158,25.320758819580078,25.69332504272461,10
40440.000199999995,3.627162,-2.900153,25.285865783691406,25.722631454467773,10
40500.00050000001,3.626812,-2.90014,25.418243408203125,25.676658630371094,10
40560.000199999995,3.626536,-2.900144,25.378633499145508,25.701248168945312,10
40620.0003,3.6262,-2.900125,25.238277435302734,25.810550689697266,10
40680.000400000004,3.62587,-2.900116,25.354047775268555,25.760665893554688,10
40740.00009999999,3.625541,-2.900116,25.24223518371582,25.72736167907715,10
40800.000400000004,3.625243,-2.900126,25.384166717529297,25.79390525817871,10
40860.0003,3.624943,-2.900119,25.447593688964844,25.654491424560547,10
40920.00050000001,3.624604,-2.900123,25.434898376464844,25.579208374023438,10
40980.000400000004,3.624328,-2.90013,25.26921272277832,25.763031005859375,10
41040.0003,3.623997,-2.900116,25.408748626708984,25.681432723999023,10
41100.00009999999,3.623645,-2.900106,25.33897590637207,25.73291778564453,10
41160.00009999999,3.623326,-2.900148,25.391315460205078,25.63548469543457,10
41220.00050000001,3.623002,-2.900149,25.254940032958984,25.812931060791016,10
41280.000000000015,3.622678,-2.900097,25.271583557128906,25.7796573638916,10
41340.000199999995,3.622349,-2.90014,25.297746658325195,25.80579376220703,10
41400.00009999999,3.622026,-2.900143,25.269203186035156,25.85569190979004,10
41460.00009999999,3.621681,-2.900146,25.292190551757812,25.550674438476562,10
41520.000199999995,3.621353,-2.900146,25.22875213623047,25.758258819580078,10
41580.000000000015,3.621028,-2.900159,25.235103607177734,25.764602661132812,10
41640.000400000004,3.620709,-2.900132,25.300128936767578,25.80817413330078,10
41700.000199999995,3.620381,-2.900135,25.432531356811523,25.751142501831055,10
41760.000000000015,3.620068,-2.900182,25.33422088623047,25.79945945739746,10
41820.000000000015,3.619727,-2.900127,25.415870666503906,25.766193389892578,10
41880.000400000004,3.619417,-2.900136,25.288217544555664,25.78201675415039,10
41940.000000000015,3.619066,-2.900152,25.336593627929688,25.680627822875977,10
42000.000000000015,3.61875,-2.900144,25.473735809326172,25.66082191467285,10
42060.0003,3.618401,-2.900154,25.393686294555664,25.751935958862305,10
42120.000400000004,3.618049,-2.900144,25.438068389892578,25.71073341369629,10
42180.0003,3.617744,-2.90013,25.308856964111328,25.824018478393555,10
42240.0003,3.617377,-2.900098,25.353246688842773,25.6616153717041,10
42300.0003,3.617057,-2.900118,25.29139518737793,25.742416381835938,10
42360.000400000004,3.616728,-2.900141,25.269203186035156,25.81292152404785,10
42420.000199999995,3.61639,-2.900161,25.292205810546875,25.771743774414062,10
42480.000000000015,3.616032,-2.900126,25.39210319519043,25.636272430419922,10
42540.000199999995,3.615703,-2.900097,25.354049682617188,25.72658920288086,10
42600.000400000004,3.615359,-2.900136,25.206552505493164,25.82162857055664,10
42660.000000000015,3.615017,-2.900106,25.315176010131836,25.744794845581055,10
42720.0003,3.614688,-2.900132,25.337400436401367,25.799448013305664,10
42780.00009999999,3.614346,-2.900135,25.32233238220215,25.782825469970703,10
42840.0003,3.613977,-2.900149,25.46105194091797,25.698055267333984,10
42900.00009999999,3.613643,-2.900143,25.341358184814453,25.756685256958008,10
42960.00009999999,3.613291,-2.900126,25.277917861938477,25.843013763427734,10
43020.000199999995,3.612959,-2.900132,25.31439781188965,25.89370346069336,10
43080.000400000004,3.612565,-2.900141,25.260467529296875,25.811325073242188,10
43140.00050000001,3.612238,-2.900128,25.292192459106445,25.757469177246094,10
43200.000000000015,3.6119,-2.900117,25.434110641479492,25.649736404418945,10
43260.000199999995,3.611532,-2.900114,25.304088592529297,25.819255828857422,10
43320.0003,3.611204,-2.900109,25.255712509155273,25.77806282043457,10
43380.00009999999,3.610843,-2.900151,25.258085250854492,25.823204040527344,10
43440.000199999995,3.610443,-2.900108,25.37703514099121,25.820844650268555,10
43500.0003,3.610086,-2.90011,25.446001052856445,25.61883544921875,10
43560.0003,3.609718,-2.900113,25.41189956665039,25.71946144104004,10
43620.00009999999,3.609378,-2.900135,25.330249786376953,25.814498901367188,10
43680.00009999999,3.609008,-2.900108,25.479293823242188,25.732919692993164,10
43740.000400000004,3.608611,-2.900129,25.364362716674805,25.858083724975586,10
43800.000000000015,3.608261,-2.900115,25.498329162597656,25.685405731201172,10
43860.000199999995,3.607882,-2.900144,25.297760009765625,25.848575592041016,10
43920.000400000004,3.607467,-2.900109,25.332626342773438,25.85489273071289,10
43980.000000000015,3.607111,-2.9001,25.450759887695312,25.62359046936035,10
44040.000199999995,3.60676,-2.900126,25.47533416748047,25.7052001953125,10
44100.00050000001,3.606377,-2.900144,25.43805503845215,25.696462631225586,10
44160.00009999999,3.605986,-2.900148,25.445219039916992,25.646575927734375,10
44220.00009999999,3.605625,-2.900157,25.34214210510254,25.871524810791016,10
44280.0003,3.605218,-2.900128,25.39923667907715,25.77174186706543,10
44340.000000000015,3.604858,-2.900123,25.37306022644043,25.888153076171875,10
44400.00009999999,3.60447,-2.900129,25.45313262939453,25.83272361755371,10
44460.000400000004,3.604027,-2.900153,25.447582244873047,25.705984115600586,10
44520.000400000004,3.603648,-2.900112,25.54189109802246,25.785999298095703,10
44580.000000000015,3.603262,-2.900132,25.526044845581055,25.75033950805664,10
44640.0003,3.602883,-2.900153,25.368322372436523,25.791547775268555,10
44700.00009999999,3.602437,-2.900166,25.37306022644043,25.909534454345703,10
44760.000000000015,3.602039,-2.900111,25.377052307128906,25.906394958496094,10
44820.000199999995,3.601644,-2.900119,25.491212844848633,25.806621551513672,10
44880.000400000004,3.601187,-2.900142,25.421424865722656,25.729747772216797,10
44940.00009999999,3.600821,-2.900139,25.40238380432129,25.717851638793945,10
45000.00050000001,3.600432,-2.900127,25.476947784423828,25.85651969909668,10
45060.00009999999,3.59999,-2.900139,25.51972770690918,25.628358840942383,10
45120.000199999995,3.599557,-2.900145,25.369915008544922,25.842248916625977,10
45180.000400000004,3.599149,-2.900128,25.430150985717773,25.80976104736328,10
45240.000000000015,3.59871,-2.900098,25.37939453125,25.844587326049805,10
45300.000199999995,3.59832,-2.90012,25.534759521484375,25.77885627746582,10
45360.00009999999,3.59789,-2.900117,25.445199966430664,25.967342376708984,10
45420.000000000015,3.597428,-2.900106,25.38811492919922,25.950735092163086,10
45480.000400000004,3.597017,-2.900119,25.510988235473633,25.869956970214844,10
45540.000400000004,3.59657,-2.900101,25.429357528686523,25.881027221679688,10
45600.000199999995,3.596164,-2.900127,25.516523361206055,25.70676612854004,10
45660.000199999995,3.595745,-2.900149,25.434110641479492,25.749555587768555,10
45720.00050000001,3.595296,-2.900128,25.46738624572754,25.754295349121094,10
45780.000199999995,3.59487,-2.900133,25.492761611938477,25.88657569885254,10
45840.000199999995,3.594396,-2.900133,25.403194427490234,25.868362426757812,10
45900.000000000015,3.593985,-2.900139,25.445219039916992,25.77491569519043,10
45960.00009999999,3.593529,-2.900145,25.40079689025879,25.816076278686523,10
46020.000000000015,3.593062,-2.900125,25.522090911865234,25.616458892822266,10
46080.00009999999,3.592637,-2.900129,25.35801124572754,25.823225021362305,10
46140.0003,3.592214,-2.900147,25.558549880981445,25.724212646484375,10
46200.000600000014,3.591715,-2.900135,25.509403228759766,25.682212829589844,10
46260.00009999999,3.591301,-2.900141,25.56014633178711,25.87550926208496,10
46320.000600000014,3.590838,-2.900129,25.41588592529297,25.930932998657227,10
46380.00009999999,3.590361,-2.900132,25.410314559936523,25.894481658935547,10
46440.0003,3.589966,-2.900146,25.498348236083984,25.856483459472656,10
46500.0003,3.589501,-2.900122,25.447580337524414,25.868350982666016,10
46560.000199999995,3.589048,-2.900105,25.567277908325195,25.784420013427734,10
46620.0003,3.588582,-2.900134,25.542709350585938,25.78679847717285,10
46680.00050000001,3.588096,-2.900113,25.567277908325195,25.761455535888672,10
46740.000000000015,3.58767,-2.900118,25.53871726989746,25.697256088256836,10
46800.00050000001,3.587199,-2.900161,25.486406326293945,25.880226135253906,10
46860.000000000015,3.58672,-2.900129,25.4547119140625,25.777273178100586,10
46920.000000000015,3.586278,-2.900084,25.602121353149414,25.746381759643555,10
46980.00009999999,3.585786,-2.900114,25.625892639160156,25.67032814025879,10
47040.0003,3.585315,-2.900129,25.55301284790039,25.740068435668945,10
47100.00009999999,3.584899,-2.90012,25.514183044433594,25.75115966796875,10
47160.0003,3.584382,-2.900126,25.648107528686523,25.770965576171875,10
47220.000000000015,3.583957,-2.900161,25.511001586914062,25.862035751342773,10
47280.000000000015,3.583457,-2.900118,25.601360321044922,25.688581466674805,10
47340.00050000001,3.582976,-2.900141,25.457902908325195,25.770145416259766,10
47400.00009999999,3.582503,-2.900126,25.42144203186035,25.800241470336914,10
47460.00009999999,3.582067,-2.900121,25.60133934020996,25.86127281188965,10
47520.0003,3.581567,-2.900087,25.594207763671875,25.68776512145996,10
47580.0003,3.581109,-2.90012,25.494354248046875,25.888166427612305,10
47640.000000000015,3.580614,-2.900073,25.483253479003906,25.95547103881836,10
47700.0003,3.580132,-2.900134,25.66554069519043,25.781267166137695,10
47760.00009999999,3.579671,-2.900122,25.612462997436523,25.79949378967285,10
47820.00009999999,3.579205,-2.900125,25.490379333496094,25.86281394958496,10
47880.0003,3.578689,-2.900119,25.430150985717773,25.909549713134766,10
47940.000000000015,3.578245,-2.90013,25.660770416259766,25.726591110229492,10
48000.000000000015,3.577736,-2.90013,25.48326301574707,25.791547775268555,10
48060.00009999999,3.577297,-2.900129,25.598947525024414,25.736080169677734,10
48120.0003,3.576792,-2.900163,25.517333984375,25.825597763061523,10
48180.000000000015,3.576328,-2.900126,25.445999145507812,25.825597763061523,10
48240.000400000004,3.575867,-2.900123,25.60295867919922,25.932544708251953,10
48300.000000000015,3.575375,-2.900107,25.470563888549805,25.702821731567383,10
48360.0003,3.574873,-2.900119,25.668678283691406,25.692535400390625,10
48420.000199999995,3.574394,-2.900136,25.505462646484375,25.873130798339844,10
48480.00050000001,3.573911,-2.900159,25.505468368530273,25.88501739501953,10
48540.000000000015,3.573417,-2.900108,25.73841667175293,25.79709815979004,10
48600.000000000015,3.572925,-2.900135,25.632246017456055,25.7408504486084,10
48660.00050000001,3.572454,-2.900153,25.65921401977539,25.72503662109375,10
48720.0003,3.571952,-2.900157,25.598987579345703,25.83592414855957,10
48780.000199999995,3.571486,-2.900149,25.50388526916504,25.911945343017578,10
48840.000000000015,3.571026,-2.900166,25.49039649963379,25.884212493896484,10
48900.00050000001,3.5705,-2.90014,25.571237564086914,25.708377838134766,10
48960.000400000004,3.57,-2.900147,25.63937759399414,25.6196346282959,10
49020.000199999995,3.569539,-2.900142,25.472156524658203,25.78757667541504,10
49080.000400000004,3.569026,-2.900118,25.460268020629883,25.797082901000977,10
49140.000400000004,3.568554,-2.900132,25.483264923095703,25.86996078491211,10
49200.000000000015,3.56809,-2.900136,25.62353515625,25.71155548095703,10
49260.000199999995,3.567586,-2.900113,25.56171417236328,25.885818481445312,10
49320.0003,3.567108,-2.900141,25.656015396118164,25.631500244140625,10
49380.00050000001,3.566598,-2.900135,25.477712631225586,25.843830108642578,10
49440.000199999995,3.566179,-2.900114,25.50864028930664,25.759878158569336,10
49500.00050000001,3.565666,-2.900136,25.663145065307617,25.629140853881836,10
49560.00009999999,3.56517,-2.900139,25.57042121887207,25.67190933227539,10
49620.00009999999,3.564702,-2.900146,25.55617332458496,25.743227005004883,10
